gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm6657	chr12	73960646	74283704	0.35685	2	23.1009	0.946856	1.65737	2
Gm20498	chr12	77306193	78570644	-0.200216	2	18.9738	0.625789	2.97661	3
Cox16	chr12	77306193	78570644	-0.200216	2	18.9738	0.625789	2.97661	3
Gm4787	chr12	77306193	78570644	-0.200216	2	18.9738	0.625789	2.97661	3
Acot6	chr12	80066030	80499511	0.214936	2	27.4974	0.865384	1.91175	2
Dnal1	chr12	80066030	80499511	0.214936	2	27.4974	0.865384	1.91175	2
Pnma1	chr12	80066030	80499511	0.214936	2	27.4974	0.865384	1.91175	2
Mideas	chr12	80066030	80499511	0.214936	2	27.4974	0.865384	1.91175	2
Gm5436	chr12	80066030	80499511	0.214936	2	27.4974	0.865384	1.91175	2
Vsx2	chr12	80499521	81497504	-0.396559	2	17.5275	0.142614	2.81288	3
Abcd4	chr12	80499521	81497504	-0.396559	2	17.5275	0.142614	2.81288	3
Vrtn	chr12	80499521	81497504	-0.396559	2	17.5275	0.142614	2.81288	3
Syndig1l	chr12	80499521	81497504	-0.396559	2	17.5275	0.142614	2.81288	3
Jdp2	chr12	81598414	82947502	0.238536	4	24.0646	0.971658	1.72978	2
Samd15	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
Noxred1	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
Vipas39	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
Ahsa1	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
MGP_FVBNJ_G0007884	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
Ism2	chr12	83248121	83846792	-0.349697	2	17.0608	0.844776	1.91909	2
Gm37980	chr12	84852412	85391093	0.382342	2	20.5513	0.840563	1.85132	2
MGP_FVBNJ_G0007886	chr12	84852412	85391093	0.382342	2	20.5513	0.840563	1.85132	2
Galc	chr12	93837005	94144166	-0.35635	2	14.9151	0.840563	2.82806	3
Gpr65	chr12	94028561	94144166	-0.432956	2	13.7121	0.883201	1.83911	2
Gm17042	chr12	99623421	99800565	-0.484006	3	13.1758	0.993792	3.33317	4
Gm8895	chr12	99623421	101295027	-0.408516	3	14.2266	0.993792	6.07012	7
Serpina1b	chr12	99671277	99784499	-0.854686	1	10.2778	0.54353	1.73003	2
MGP_FVBNJ_G0007899	chr12	105520727	105810957	-0.345117	2	16.132	0.957318	1.93829	2
Dlk1	chr12	105520727	105810957	-0.345117	2	16.132	0.957318	1.93829	2
MGP_FVBNJ_G0009393	chr12	105520727	105810957	-0.345117	2	16.132	0.957318	1.93829	2
Meg3	chr12	105520727	106302293	-0.331843	2	16.364	0.957318	3.8522	4
MGP_FVBNJ_G0009394	chr12	105520727	105810957	-0.345117	2	16.132	0.957318	1.93829	2
MGP_FVBNJ_G0009395	chr12	105810196	106302293	-0.395684	1	15.3895	0.768594	2.86023	3
Mir1906-2	chr12	105810196	106302293	-0.395684	1	15.3895	0.768594	2.86023	3
Mir1247	chr12	106309174	107969095	-0.365342	2	15.9647	0.895115	1.8667	2
Dio3	chr12	106309174	107969095	-0.365342	2	15.9647	0.895115	1.8667	2
Ckb	chr12	107968769	108198650	-0.418372	1	16.2582	0.967317	1.86125	2
Atp5mpl	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Tdrd9	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Rd3l	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Aspg	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Mir3073a	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Mir3073b	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Mir203	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Kif26a	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Gm38123	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
A730018C14Rik	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
A530016L24Rik	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Tmem179	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Inf2	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Adssl1	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Siva1	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Akt1	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Mir6939	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Zbtb42	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Gm30238	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Cep170b	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Mir6940	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Pld4	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
MGP_FVBNJ_G0019972	chr12	108264920	109246981	-0.247719	2	22.6912	0.221904	1.98465	2
Ighg3	chr12	109727299	109816523	-0.320063	1	19.4935	0.180625	1.97966	2
Gm17421	chr12	109727299	109816523	-0.320063	1	19.4935	0.180625	1.97966	2
Ighv15-1	chr12	110579040	110704535	-0.282328	2	18.5212	0.945389	1.95755	2
Ighv14-4	chr12	110579040	110704535	-0.282328	2	18.5212	0.945389	1.95755	2
Gm37838	chr12	110579040	110704535	-0.282328	2	18.5212	0.945389	1.95755	2
Ighv3-3	chr12	110579040	110704535	-0.282328	2	18.5212	0.945389	1.95755	2
Ighv3-5	chr12	110696902	111538139	-0.390048	1	15.9241	0.865384	2.88318	3
Zfp386	chr12	112605640	113243534	-0.246517	2	21.5428	0.801343	2.97886	3
Vipr2	chr12	112605640	113243534	-0.246517	2	21.5428	0.801343	2.97886	3
Gm20658	chr12	112605640	113243534	-0.246517	2	21.5428	0.801343	2.97886	3
MGP_FVBNJ_G0007976	chr12	112605640	113243534	-0.246517	2	21.5428	0.801343	2.97886	3
Gm25112	chr12	113032587	113280250	-0.282421	1	20.0456	0.0400088	2.9775	3
MGP_FVBNJ_G0037167	chr12	113032587	113280250	-0.282421	1	20.0456	0.0400088	2.9775	3
Ptprn2	chr12	113032587	114267237	-0.24779	1	20.7621	0.0400088	11.9225	12
Gm17807	chr12	113032587	113280250	-0.282421	1	20.0456	0.0400088	2.9775	3
Gm10421	chr12	113624214	114267237	-0.233451	1	21.3487	0.130804	2.98678	3
Gm5441	chr12	113624214	114267237	-0.233451	1	21.3487	0.130804	2.98678	3
Mir153	chr12	113624214	114267237	-0.233451	1	21.3487	0.130804	2.98678	3
Gm20613	chr12	114305637	114598426	-0.213519	2	21.2714	0.142417	2.98603	3
Cdca7l	chr12	114305637	114598426	-0.213519	2	21.2714	0.142417	2.98603	3
Dnah11	chr12	114305637	115397555	-0.246425	2	20.5256	0.142417	6.96956	7
Sp4	chr12	114598436	115397555	-0.259714	1	20.2301	0.0011709	2.99159	3
MGP_FVBNJ_G0037168	chr12	114944525	115660871	-0.223014	2	20.6764	0.00706595	2.99155	3
MGP_FVBNJ_G0009397	chr12	114944525	115660871	-0.223014	2	20.6764	0.00706595	2.99155	3
Gdi2	chr13	0	48587	0.23236	2	26.9395	0.998848	1.89755	2
Dip2c	chr13	5519865	7399807	0.250584	2	37.7155	0.986457	3.66301	4
Gpr137b-ps	chr13	9649657	9966304	-0.29875	1	23.2115	0.965493	1.91365	2
Inhba	chr13	12173337	13370599	-0.358022	2	20.1597	0.967317	1.80596	2
Sugct	chr13	13370274	14429953	-0.22536	1	23.5262	0.985735	5.78336	6
Amph	chr13	14870833	15389863	-0.228438	2	24.8818	0.999135	4.90155	5
Gm31887	chr13	15130920	15389863	-0.297192	2	23.7977	0.927694	2.90795	3
Trgv7	chr13	15130920	15389863	-0.297192	2	23.7977	0.927694	2.90795	3
Trgv4	chr13	15130920	15389863	-0.297192	2	23.7977	0.927694	2.90795	3
Trgv6	chr13	15130920	15389863	-0.297192	2	23.7977	0.927694	2.90795	3
Trgv5	chr13	15130920	15389863	-0.297192	2	23.7977	0.927694	2.90795	3
Trgv3	chr13	15402108	15450373	-0.396605	1	17.7218	0.892963	2.85004	3
Trgc3	chr13	15402108	15453755	-0.421132	1	18.4468	0.892963	3.80907	4
Gpr141b	chr13	15855683	16161679	0.259719	2	23.3186	0.949421	1.84065	2
Gpr141	chr13	15855683	16161679	0.259719	2	23.3186	0.949421	1.84065	2
Vmn1r-ps103	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r189	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r-ps104	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Gm11298	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r201	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r-ps106	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r-ps107	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r-ps108	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r202	chr13	18591827	18735823	-0.201209	2	23.9808	0.494114	2.97609	3
Vmn1r204	chr13	18711704	18755216	-0.219918	2	22.3333	0.886869	1.96858	2
Vmn1r223	chr13	19466096	19471668	0.548673	3	28.7311	0.908918	1.85873	2
H2bc6	chr13	19842957	20261804	0.235507	5	41.0557	0.973268	1.3868	2
Prl3d2	chr13	23319200	23346185	0.650433	3	34.8522	0.890024	1.71157	2
Prl3d1	chr13	23319200	23346185	0.650433	3	34.8522	0.890024	1.71157	2
Prl7b1	chr13	23818071	23853616	0.442616	3	30.3258	0.827449	2.7716	3
4930519D14Rik	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Dusp22	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Gm11370	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Irf4	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Exoc2	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Hus1b	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Gm5447	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Gm11371	chr13	26877405	28625119	0.285655	2	19.6697	0.980725	1.91666	2
Gm11388	chr13	29922886	30037248	-0.230217	2	15.6236	0.973268	1.97351	2
Serpinb6d	chr13	29922886	30037248	-0.230217	2	15.6236	0.973268	1.97351	2
Gm11389	chr13	29922886	30037248	-0.230217	2	15.6236	0.973268	1.97351	2
Phactr1	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Gm15812	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Gm15809	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
MGP_FVBNJ_G0009406	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Gm15813	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Tbc1d7	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Gfod1	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Sirt5	chr13	39081504	40910225	-0.325593	2	16.2846	0.630879	2.89586	3
Gm10113	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
Stmnd1	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
Rbm24	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
MGP_FVBNJ_G0036344	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
Cap2	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
Fam8a1	chr13	42450991	43960550	0.357901	2	35.0225	0.821615	1.70787	2
Diras2	chr13	48937247	50978420	0.239639	2	33.9971	0.929925	1.86778	2
Syk	chr13	48937247	50978420	0.239639	2	33.9971	0.929925	1.86778	2
Ctla2b	chr13	57418345	57696326	-0.387034	2	20.3706	0.987604	1.88034	2
Tpbpb	chr13	57418345	57696326	-0.387034	2	20.3706	0.987604	1.88034	2
MGP_FVBNJ_G0037191	chr13	57418345	57696326	-0.387034	2	20.3706	0.987604	1.88034	2
Ctla2a	chr13	57418345	57696326	-0.387034	2	20.3706	0.987604	1.88034	2
Tpbpa	chr13	57418345	57696326	-0.387034	2	20.3706	0.987604	1.88034	2
Ctsm	chr13	58085907	58419690	-0.566176	1	17.242	0.727728	1.82809	2
Cts3	chr13	58085907	58419690	-0.566176	1	17.242	0.727728	1.82809	2
Spata31d1c	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Prss47	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Mfsd14b	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Olfr465-ps1	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Olfr466	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Gm24130	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Nlrp4f	chr13	61580820	61789907	0.33601	2	26.2784	0.55668	1.89617	2
Zfp712	chr13	63607012	63952732	-0.284303	2	22.9235	0.968185	1.93139	2
Zfp708	chr13	63607012	63952732	-0.284303	2	22.9235	0.968185	1.93139	2
Gm28557	chr13	63607012	63952732	-0.284303	2	22.9235	0.968185	1.93139	2
Zfp85os	chr13	63951865	64846993	-0.565452	1	17.2608	0.933266	2.73892	3
Gm28041	chr13	63951865	64037384	-0.47861	1	19.2274	0.933266	1.87758	2
Zfp456	chr13	63951865	64037384	-0.47861	1	19.2274	0.933266	1.87758	2
Zfp874a	chr13	64036557	64846993	-0.63956	1	16.0813	0.80138	1.79853	2
Gm17750	chr13	80647248	81182877	0.3545	3	32.3578	0.967357	1.90026	2
Edil3	chr13	85284144	85749456	0.250553	2	27.8896	0.890024	6.85879	7
Gm4117	chr13	86175566	87386777	0.528144	3	30.7054	0.960717	3.71234	4
Xrcc4	chr13	86291795	87386777	0.528046	3	28.9864	0.514368	2.81659	3
Atg10	chr13	87386427	88441617	0.238383	3	28.7634	0.879297	1.88558	2
Arhgef28	chr13	94590991	95165969	0.271502	4	34.453	0.773398	1.88327	2
Zfp366	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Ptcd2	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Mrps27	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
6430562O15Rik	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Map1b	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Gm26559	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
1700012J22Rik	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Gm24471	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Cartpt	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Mccc2	chr13	95578834	96592556	-0.288315	2	24.8425	0.956935	2.77904	3
Mast4	chr13	99547873	100856286	0.531536	3	32.3523	0.97546	1.79932	2
Adamts6	chr13	100855615	101316150	0.214257	3	27.4882	0.916983	1.88993	2
Pde4d	chr13	106119709	106658489	-0.488562	2	20.9319	0.946542	1.89419	2
Mir1904	chr13	106119709	106658489	-0.488562	2	20.9319	0.946542	1.89419	2
Rab3c	chr13	106119709	106658489	-0.488562	2	20.9319	0.946542	1.89419	2
Map3k1	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Gm15327	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Gm15325	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Gm15324	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Gm15326	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Ncf2-rs	chr13	108146689	108269955	-0.226319	2	25.4268	0.993792	2.91203	3
Parp8	chr13	113262650	115215308	0.253803	4	26.317	0.871431	1.86348	2
Fhit	chr14	2987400	7684672	0.326426	4	22.4302	0.587179	1.89038	2
Fhitos	chr14	2987400	7684672	0.326426	4	22.4302	0.587179	1.89038	2
MGP_FVBNJ_G0008046	chr14	10261791	10517410	0.367481	2	24.4507	0.971658	1.92595	2
Nr1d2	chr14	10261791	10517410	0.367481	2	24.4507	0.971658	1.92595	2
Ube2e2	chr14	10675836	11433269	-0.305658	2	19.7476	0.976575	1.9346	2
MGP_FVBNJ_G0010979	chr14	10675836	11433269	-0.305658	2	19.7476	0.976575	1.9346	2
Dlg5	chr14	16265993	16502043	-0.305918	2	23.1638	0.826073	2.94067	3
Gm17105	chr14	16265993	16502043	-0.305918	2	23.1638	0.826073	2.94067	3
Rft1	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Sfmbt1	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
MGP_FVBNJ_G0003171	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
MGP_FVBNJ_G0010993	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Stimate	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Mustn1	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Itih4	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Itih3	chr14	22927393	25498017	-0.305045	2	21.5641	0.889134	1.91551	2
Gm25498	chr14	25468134	25787081	-0.359138	1	20.5628	0.933417	1.909	2
Arhgap22	chr14	25468134	25787081	-0.359138	1	20.5628	0.933417	1.909	2
Ptpn20	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
Gm26228	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
Gdf10	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
Gdf2	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
Rbp3	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
Zfp488	chr14	25789609	26252498	0.255008	2	31.6151	0.885243	1.79956	2
A630023A22Rik	chr14	26257253	26621866	-0.23527	2	22.2622	0.999193	2.92354	3
Anxa8	chr14	26369641	26621866	-0.278648	2	21.6515	0.81303	1.93398	2
Gm24998	chr14	26369641	26621866	-0.278648	2	21.6515	0.81303	1.93398	2
Npy4r	chr14	26369641	26621866	-0.278648	2	21.6515	0.81303	1.93398	2
4930474N05Rik	chr14	28326865	28605876	-0.278893	1	18.9742	0.950866	1.95537	2
Gm24394	chr14	28748502	29099613	-0.241086	2	21.8329	0.975527	2.94942	3
Mapk1ip1l	chr14	39444685	39669080	-0.228844	1	24.1984	0.860839	1.9803	2
MGP_FVBNJ_G0005489	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Olfr728	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Olfr729	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
MGP_FVBNJ_G0021050	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Olfr731	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Olfr732	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Olfr733	chr14	42248130	42646706	-0.220296	2	19.6242	0.983948	1.94787	2
Tep1	chr14	42972995	43333392	-0.243505	3	22.063	0.983447	1.4252	2
Olfr1511	chr14	44588124	44716890	-0.544106	1	16.3932	0.641134	1.81295	2
Gm43250	chr14	44588124	44716890	-0.544106	1	16.3932	0.641134	1.81295	2
Trav1	chr14	44588124	44716890	-0.544106	1	16.3932	0.641134	1.81295	2
Olfr1509	chr14	44588124	44716890	-0.544106	1	16.3932	0.641134	1.81295	2
Olfr1508	chr14	44588124	44716890	-0.544106	1	16.3932	0.641134	1.81295	2
Trav7n-4	chr14	44926578	44935661	0.236088	5	33.2633	0.562875	1.76786	2
Trav8d-1	chr14	44934587	44936086	-0.504189	1	19.5209	0.998768	1.85913	2
Trav16n	chr14	45215839	45245696	0.672746	3	39.9462	0.755	1.8416	2
Trav16d-dv11	chr14	45215839	45245696	0.672746	3	39.9462	0.755	1.8416	2
Trav13d-1	chr14	45562569	45798483	-0.428857	1	21.0713	0.499127	4.66732	5
Trav13n-4	chr14	45562569	45591437	-0.338725	1	25.7023	0.499127	2.841	3
4931414P19Rik	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Psmb5	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Mir686	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Psmb11	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Cdh24	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
MGP_FVBNJ_G0021132	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Gm17606	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Acin1	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Mir6948	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
4930579G18Rik	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
1700123O20Rik	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Cebpe	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Slc7a8	chr14	46795643	47053725	0.232049	2	32.4685	0.91838	1.87574	2
Nfatc4	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Nynrin	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
MGP_FVBNJ_G0005495	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Cbln3	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Khnyn	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Sdr39u1	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Cma1	chr14	48024632	49224161	-0.328633	2	24.302	0.689276	1.12902	2
Mtmr6	chr14	52550099	52595786	-0.495156	1	18.9253	0.983543	1.85258	2
Diaph3	chr14	78647857	79349046	-0.219488	1	21.6316	0.991021	2.94809	3
Gm23278	chr14	79179293	79607044	-0.218638	2	22.0575	0.78546	1.98034	2
Pcdh9	chr14	84778411	85746323	0.309322	2	25.6493	0.832034	4.63945	5
Klhl1	chr14	87955540	88346818	0.384515	3	29.4828	0.949421	2.31514	3
Gm25133	chr14	88225891	88346818	0.234583	2	28.4064	0.934491	1.46124	2
Gm24770	chr14	88609911	89434631	0.281746	2	22.2777	0.971658	1.88177	2
MGP_FVBNJ_G0008085	chr14	88609911	89434631	0.281746	2	22.2777	0.971658	1.88177	2
Gm37093	chr14	91566130	92596080	0.378394	3	25.8906	0.938038	1.926	2
Kctd12	chr14	94549886	95828300	-0.202451	2	22.6405	0.923539	1.97512	2
MGP_FVBNJ_G0005515	chr14	94549886	95828300	-0.202451	2	22.6405	0.923539	1.97512	2
MGP_FVBNJ_G0036173	chr14	94549886	95828300	-0.202451	2	22.6405	0.923539	1.97512	2
Mir5130	chr14	94549886	95828300	-0.202451	2	22.6405	0.923539	1.97512	2
Rpl17-ps9	chr14	94549886	95828300	-0.202451	2	22.6405	0.923539	1.97512	2
Gm16835	chr14	110513296	110688948	-0.633998	2	16.8373	0.875045	1.84956	2
Hs6st3	chr14	110513296	114219064	-0.42016	2	18.8698	0.875045	7.76039	9
Itgbl1	chr14	115168072	116085091	0.285583	4	26.6142	0.689276	1.91325	2
Selenop	chr15	0	739178	0.297664	2	28.2045	0.998848	1.91194	2
Ccdc152	chr15	0	739178	0.297664	2	28.2045	0.998848	1.91194	2
Ghr	chr15	0	739178	0.297664	2	28.2045	0.998848	1.91194	2
Gm22031	chr15	0	739178	0.297664	2	28.2045	0.998848	1.91194	2
Nipbl	chr15	5039770	5833819	0.355806	2	32.6951	0.883774	1.90854	2
Gm2348	chr15	5039770	5833819	0.355806	2	32.6951	0.883774	1.90854	2
Slc1a3	chr15	5039770	5833819	0.355806	2	32.6951	0.883774	1.90854	2
Gm37310	chr15	5039770	5833819	0.355806	2	32.6951	0.883774	1.90854	2
Nadk2	chr15	5833264	6227178	0.322235	4	31.5312	0.451415	1.90585	2
4921515E04Rik	chr15	14643859	14788761	0.42333	3	30.3412	0.975641	2.78758	3
Cdh12	chr15	17627118	18269547	0.719001	3	30.9614	0.852917	3.6037	4
Marchf11	chr15	22811484	22890478	0.26446	4	24.8852	0.983447	1.58121	2
Rgs22	chr15	32292597	34908857	-0.219853	2	27.4907	0.985735	3.88028	4
Fbxo43	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Gm22979	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Polr2k	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Spag1	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Gm23754	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Rnf19a	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Mir8097	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Ankrd46	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Snx31	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
MGP_FVBNJ_G0008113	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Pabpc1	chr15	32440364	34908857	-0.303309	2	26.6933	0.916983	1.89615	2
Gm16294	chr15	36440031	36786223	0.219252	2	30.7266	0.99659	1.93126	2
Gm23665	chr15	42942951	43137938	-0.219701	2	25.1175	0.927694	2.95437	3
Mtbp	chr15	51540998	52629612	0.279419	3	37.2946	0.884546	2.92148	3
Has2os	chr15	52625544	53034234	0.227906	3	36.1635	0.983948	1.95983	2
Gm37947	chr15	57747608	57984682	-0.219206	2	29.3217	0.957318	1.97765	2
Myc	chr15	57747608	57984682	-0.219206	2	29.3217	0.957318	1.97765	2
MGP_FVBNJ_G0008122	chr15	58315945	58787355	0.205415	2	28.8055	0.702812	1.83606	2
Gm22521	chr15	58315945	58787355	0.205415	2	28.8055	0.702812	1.83606	2
Gsdmc	chr15	59657113	59698867	0.453076	3	37.6395	0.94803	3.78799	4
Gsdmc4	chr15	59657113	59698867	0.453076	3	37.6395	0.94803	3.78799	4
Gm3142	chr15	71170957	71310527	-0.241106	2	31.6624	0.984747	1.96904	2
Apol7a	chr15	73285300	73320675	0.367753	3	42.5493	0.953797	1.90123	2
Apol7c	chr15	73285300	73320675	0.367753	3	42.5493	0.953797	1.90123	2
